State,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01
MO,1.8193162786115398,1.8006441328605356,1.7679343338675995,1.7305674388570507,1.7589880588367826,1.7984626045477254,1.7716883242045072,1.7171101197162757,1.7293233082706767,1.7116555592846527,1.7428566860139747,1.7533672070328254,1.7842316896478745,1.832118458470892,1.8532805856957597,1.884041350611904,1.8814382258381996,1.892532918949865,1.9503255996596747,2.0156884489310003,2.0352205774346754,2.0979590507061068,2.1641074074677173,2.2395294725956565,2.2245982477698165,2.198811881188119,2.2264881280191338,2.2148551582603204,2.2099708592580924,2.208892247622646,2.190675104822626,2.1838719799184187,2.222882708131277,2.2349866182523908,2.1975104252893307,2.17750225849662,2.154800098716683,2.165214982610569,2.1674163534413706,2.2048353263615623,2.224192488191143,2.2838374579896117,2.331915414511736,2.3806253719727146,2.387668287922912,2.4300856156571724,2.4722310859886645,2.4959164669424645,2.584051556797888,2.6008268975739135,2.6088448103792414,2.5770211700646213,2.5518963633525833,2.4641744548286604,2.4456732184068275,2.462511824088576,2.4719275149074575,2.458062413680731,2.44283065512979,2.4746437778841255,2.4585495019782315,2.499693477194703,2.533874301462145,2.643711171909246,2.752431264257414,2.8351940695571596,2.845359601234275,2.7898471216443568,2.739252040021914,2.7,2.624553948407834,2.510882676876278,2.4970487091310374,2.493829370915555,2.527842064212559,2.5692740516167154,2.5935894298996818,2.6175926876861455,2.617947998264908,2.634756143572201,2.658650300613727,2.695522989374024,2.785168048325943,2.8687185519179246,2.858251924694313,2.8296199381742153,2.817748873412536,2.789284019646819,2.7648942985265856,2.7593012675099646,2.800108391292566,2.8471765170462024,2.910910910910911,2.940544604973414,2.945021767552195,2.988300775445138,3.0628275890833763,3.125132271399749,3.169083485851049,3.1523421015614015,3.132353562823204,3.0996143141714816,3.0624146563495676,3.0635384725094488,3.0172721688072346,3.00565973016236,2.990458124964074,2.928444844716888,2.8598293071025602
MS,1.016321723035504,1.0077079648970602,1.016186157359902,1.0626010626010625,1.0739661438721717,1.0715565254209687,1.1092784838782705,1.120700760015458,1.0846475700032185,1.0620207270510476,1.044109615446397,1.0739856801909307,1.0886018873393668,1.0835112232356556,1.0811160743186379,1.0454545454545454,1.0535900104058273,1.045977386034084,1.0460934946060805,1.0266940451745379,1.0736196319018405,1.1038030737171138,1.092594994164181,1.0833118390508125,1.075164664858582,1.055894604281701,1.0676730533513967,1.0922447401488546,1.07769747031492,1.0848221471108965,1.0668037659458243,1.0366542870983368,1.0440835266821344,1.0499194847020934,1.0814453501058983,1.0712015257469802,1.0426421926702878,1.087701801408714,1.065724911710473,1.0223801508634125,1.024487756121939,1.0078946547258714,1.021906934591706,1.0817382629839767,1.0569967572960839,1.039650327817671,1.0151808583744613,0.9939416887542598,1.008576108951916,0.948170927029278,0.9836798569192935,1.0011797340815611,1.0363349131121642,1.1096749787207212,1.1282921616694954,1.1063749764934496,1.1193327898664327,1.1365771181664475,1.152665539059074,1.2079405705724453,1.2496094970321776,1.3072915041652367,1.302536682417309,1.3444400208250389,1.3881779035803548,1.3869132290184922,1.3712018857619226,1.4115485272008463,1.4047937904834786,1.4175049760611114,1.4210762213609638,1.3889948866671755,1.4025074393872872,1.4648930796430375,1.5349249299585739,1.6220776090624247,1.6564357400370262,1.6819909280372685,1.7540812782216049,1.7196188423192809,1.7262490696501887,1.76678445229682,1.7980468655342041,1.8660049627791564,1.8741566295167174,1.8045150210319338,1.8145111039106703,1.7545175076853867,1.782490974729242,1.7802363590646215,1.7400514449992435,1.7940493885107827,1.8846588767433095,1.9009247742144828,1.8962617329499214,1.9312780116800217,1.973720995247414,2.015415358264345,1.9738352077117283,1.9701595714038826,1.8966757806878687,1.8988618354703932,1.9125523986958548,1.9241982507288629,1.880740632745298,1.8367705647996253,1.905599530929346,1.8692687514695507,1.8147921582335635
MT,1.3049884234897917,1.3473684210526315,1.3929928239763614,1.3567522086663861,1.4361536059943802,1.3962147067949116,1.3482914779744752,1.2579259562282676,1.302029936436334,1.3038606498930425,1.3293792821351875,1.3432986567013434,1.3018714401952807,1.2297147464973288,1.2777945467350842,1.3035195026571744,1.257798349768565,1.2572239683666226,1.3114092605669323,1.3453368399757233,1.27750177430802,1.235693304973159,1.2318255250403876,1.1668846192535962,1.2037405491444488,1.312802290000987,1.2708964708182617,1.2430263286679064,1.250366318257302,1.2145355616012437,1.1676559307190815,1.145631067961165,1.1675423234092235,1.202832476476865,1.1127237542331883,1.1489776046738072,1.1202830188679245,1.0395010395010396,0.987334197666301,0.9668095285557659,0.9779211614073999,1.0796085157905357,1.059856667003129,1.1007877196525955,1.125288857630865,1.125288857630865,1.1597680463907218,1.171640296414981,1.189767995240928,1.213257052673111,1.2135447249951068,1.2585365853658537,1.2195121951219512,1.1845146379044684,1.2837837837837838,1.3287117273252456,1.3131409949199655,1.2852484174179934,1.348098218584497,1.3315451671616054,1.33410116133986,1.3151579149467216,1.3517400057520852,1.4527612083894554,1.4712953168573901,1.4413375612568464,1.3756209400076425,1.3448243204848944,1.3747311325165996,1.3669064748201438,1.317829457364341,1.3074616922051965,1.3613861386138615,1.37122088220717,1.3617869301669019,1.3463285702486165,1.420011491422474,1.4325248250040696,1.4622717724995962,1.5029821073558647,1.4843021448554554,1.4274750575594781,1.4226070821091696,1.4793362554790233,1.4307811291569992,1.450049606960238,1.5438171636143483,1.5130778588807787,1.507347371610362,1.505195599022005,1.4780952380952381,1.4693372515660041,1.4708208129052665,1.5897858319604614,1.6409997475385005,1.6223562388516095,1.650678420188402,1.6760266760266758,1.6041374474053298,1.5718627876682587,1.5447722115552451,1.6238277179576242,1.6112084063047285,1.5811324087978096,1.5556938394523958,1.6126174020910864,1.6221966137753747,1.6285485449853163,1.5590592794855984
NC,1.6193820869485378,1.6073544153832133,1.5975742215785662,1.6012186865267435,1.6280483685739378,1.641677312355723,1.6523485440142809,1.640256387429894,1.665537049588338,1.676021030680835,1.718959536290993,1.7517356289919468,1.8198250468624475,1.8255057521284548,1.8937871276073073,1.9358647345147528,1.9774921400242187,2.0386623708476836,2.062061617686229,2.116507651563002,2.131074947415034,2.152674283821825,2.152430838303585,2.171866447728517,2.2151794983880664,2.2637924256322894,2.2796467847662387,2.3147497757653697,2.3367860568890997,2.397580896832998,2.4414335101243263,2.50093597903407,2.5610406226676616,2.580431814302782,2.588644536210079,2.631550967028527,2.5929864086664494,2.555672268907563,2.530815214516214,2.5154101972081593,2.5241442186390186,2.513630024090275,2.495667976839525,2.4382768242157775,2.444855858238561,2.4519220620210675,2.4802266432159747,2.4459703192734867,2.450828847076382,2.490217761143246,2.5426241660489253,2.545508205706576,2.5111975915999705,2.4985619411180253,2.5048290263638737,2.486043992667889,2.476609796367639,2.4741541109740037,2.4711184789929024,2.4647814484598993,2.505079257036189,2.5305895439377086,2.541676931920834,2.6286017143497804,2.8078648506648345,2.865271899222858,2.9350541215653623,3.0020006831601034,2.9846156802828947,2.994500284468045,3.0249939425568,3.0200915564598168,2.998925210370409,3.017832647462277,3.125269196974657,3.173468596870452,3.1367553003761697,3.179506595647647,3.24319197006019,3.2449183434781497,3.2579960219213953,3.2976085473214733,3.3425068801601205,3.4678727858157696,3.4918810173875556,3.5029681189598567,3.4966676447164358,3.524521330198186,3.552671447328553,3.5781101873369296,3.5370717972782733,3.6258748674443266,3.7447868897849,3.802357793915878,3.84285288914578,3.8429113390473515,3.9308162002707814,4.034518971736451,4.071676089731898,4.063277412770301,4.082822980460776,4.027507602948026,4.031053224934237,3.9464618719972075,3.859245630174793,3.77673457718096,3.6709281702630805,3.546158174890912,3.377326689814602
ND,0.9728473936401918,0.9690483077813132,0.9538950715421303,0.905823148813803,0.9935205183585313,1.058958214081282,1.010244735344337,1.03988603988604,1.0529311326124076,1.0032965457933207,0.9305654974946312,0.9744037230948226,0.9327805744743854,0.8915304606240713,1.0113027959547887,1.1079502919598743,1.0149253731343284,0.9979148048853143,0.988912196583758,1.038843721770551,1.118331570197975,1.1184014315538324,1.2016021361815754,1.2195121951219512,1.2273524254821742,1.263433052570433,1.202549985511446,1.1477761836441895,1.1763018218333094,1.1906469660020083,1.2322682332712422,1.1930123561994035,1.115976832886001,1.0926635447708244,1.0758776896942241,1.100451467268623,1.1603522997343771,1.1204481792717087,1.0953517764358938,1.1016949152542372,1.061120543293718,1.050837830161886,1.0045274476513866,0.9819268535648215,1.0554842390529169,1.0651896037494673,1.0235996588001137,1.00967007963595,0.9169054441260744,1.0166093928980526,1.1047345767575323,1.0810810810810811,1.0524838619141175,1.0697415948874687,1.2091730368311329,1.2231995601979109,1.1623136879529605,1.1214442013129104,1.2248230811105063,1.2584573748308525,1.3741075037047017,1.386481802426343,1.417781900092752,1.4404651777454738,1.5229770891272678,1.5105339870147079,1.4517619110465885,1.4601420678768744,1.5430497925311204,1.5241635687732342,1.35450723960766,1.4028736282384884,1.423728813559322,1.3786031673692607,1.3787602552415679,1.4016544117647058,1.4872031358081623,1.4865176307905048,1.4724490969745774,1.4999423099111573,1.4978684180205093,1.5815370196813494,1.6938825249817206,1.690314620604565,1.6070124178232286,1.6200648025921038,1.657259517233097,1.6413227130098962,1.5899783184774752,1.6777308388654193,1.7320736434108526,1.7543859649122806,1.7479970866715222,1.753513244621316,1.817950673785914,1.8212348230431412,1.913813305559172,1.9649495485926711,1.8855397689549862,1.877626050420168,1.9013899816417519,1.9175203572366695,1.8818609513852589,1.8542872172540767,1.8273305084745763,1.835838765464946,1.8196307610572453,1.7245989304812834,1.6621983914209115
NE,0.7368613360940259,0.781391968017445,0.7881595571866915,0.7498500299940012,0.7713004484304933,0.773855586642062,0.7795429043878817,0.7699089039083162,0.7930912936200211,0.7901205665457098,0.7396970764353645,0.7253641563955889,0.7294033241659692,0.7599059164103492,0.7618235007313506,0.7734941226627687,0.7508240752044928,0.7244597249508841,0.7283051475126529,0.7236156251916355,0.6953418251184542,0.6674082313681869,0.6998588004174596,0.6890243902439025,0.6839042534045233,0.687529634898056,0.6488527104347313,0.6403415154749199,0.6684808329389493,0.7038948850305021,0.7064043435110048,0.7294117647058823,0.7691404415218412,0.8424008424008425,0.9006374641791918,0.9189885272769843,0.8926998296822694,0.8861058601134215,0.9573031068303283,0.9705899549786586,0.9659855980329022,0.9649687116205625,0.9716693982673847,0.9200489139928958,0.8883469778784184,0.8344923504867872,0.8081395348837209,0.8155656530350693,0.8590964876395302,0.8757589911256423,0.8857343969967152,0.8611094839200985,0.81799591002045,0.8047935146566411,0.8215480312188251,0.8453184619900205,0.8805400645729381,0.8787346221441126,0.8769365682548963,0.85480025585858,0.8458262847809601,0.8292939321380598,0.8686527138109952,0.9602514112785893,1.0207023816388905,1.0476299519120678,1.0406004776526783,1.0906842075673244,1.1318650683022025,1.148796498905908,1.0567412805830296,1.0760328900619227,1.0777482580580482,1.1107760353839968,1.0927035600986958,1.0715902802233737,1.0545436197588174,1.0734720745354194,1.0913705583756346,1.1619057283474554,1.119177253478524,1.1207592891760905,1.1686490417077857,1.141301502539134,1.1012874205056615,1.0934241977317805,1.0893246187363834,1.0577705451586654,1.1008613220529024,1.1637997039456893,1.169471703869426,1.0790079263615442,1.0732714138286894,1.0950046928772552,1.1341456981589912,1.186485767491354,1.2439567602802977,1.2287438288535382,1.2003491924923615,1.1771693935957666,1.1325028312570782,1.0351855824930272,1.0469236551057661,1.0365462705706348,1.0264635124298316,0.9916912355936747,0.9326758147512864,0.9261752194281406,0.8891745674647811
NH,3.09469229412802,3.1584442704254765,3.2048505846686877,3.4072425306052563,3.473053892215569,3.6070079010649265,3.6410038281582304,3.6583290794623107,3.8556263269639066,3.846805626165057,3.825835037491479,3.5823950870010237,3.615391236980287,3.705627705627706,3.760698538947004,3.7213327563825187,3.809441166261715,3.720405862457723,3.822868015914202,3.8803138742778307,3.842847317744154,3.790336349667065,3.791105810189129,3.86262490553363,3.8467971232647598,3.7383177570093453,3.6600547763299858,3.7205833609545906,3.7024793388429753,3.774981495188749,3.8095238095238098,3.8308255388369252,3.8214488982844133,3.8934593141646983,3.833346869162674,3.8899739583333335,3.828719443095354,3.87409200968523,3.980180326537243,3.8302696574621424,3.8033843674456085,3.6394448030987734,3.6711311925125063,3.637394685677252,3.5345384118786316,3.50328683662017,3.6072144288577155,3.573427132464625,3.5854656292612495,3.6112671535189795,3.5161856163291345,3.5051216389244555,3.4397049390635024,3.5162536208561317,3.286498708010336,3.2138542086186064,3.2390953150242328,3.203308734084827,3.112368633791431,3.1834300451321726,3.203421286209957,3.1454677771488635,3.15526145900581,3.2026195990735564,3.2499213094113943,3.1886076929030263,3.2830795132777224,3.237905695039804,3.1828218990329704,3.096234309623431,3.056998719975905,2.9083105157996005,2.8155761436016213,2.761711972238288,2.7498908773461372,2.7246758954076027,2.7081021087680357,2.8155411930762946,2.810496496198002,2.912405513561583,2.99653110930696,3.0570553042463153,3.034912356946255,3.129281130578989,3.2909391391822953,3.35823550337958,3.4101317550905375,3.4419908867858395,3.3754097217379173,3.3901830282861893,3.393337471549762,3.369475706835026,3.32554624158307,3.33264477036425,3.44279294849637,3.381541256200657,3.322539771927355,3.393312553131199,3.3936651583710407,3.3177702320316924,3.3533781393703577,3.30272617268133,3.277872582480091,3.262887333999714,3.3214540270848185,3.237076648841355,3.146051311451913,3.098429168468079,3.095014789697713
NJ,1.7507535423533056,1.7533311894408636,1.7517698868387312,1.777001048584411,1.832086729977309,1.8687661100526727,1.903629624449262,1.954702323566808,2.011558434306773,2.021738220479692,2.038476595268721,2.0784992054451616,2.116101140533007,2.203171881697385,2.287240881752075,2.4227818498131932,2.444517296919766,2.4726330623923474,2.5491841757116234,2.5220091013481905,2.5309829664421932,2.6418552195672094,2.7456141579043165,2.8620182569851003,2.991458869159778,3.0124274608562356,3.1075990828693087,3.1270837018792443,3.2260251681492735,3.339834227206241,3.345870765234333,3.4555016290608225,3.574462347468482,3.5407100383328594,3.571525460513822,3.610791804719724,3.5751811838241236,3.5836407204975633,3.591111829782647,3.589494557079843,3.6338310072487285,3.656082440809821,3.704102364005759,3.7639317846112528,3.783602150537634,3.904413336182945,3.9167376944385253,3.8899950556572636,3.8719926760639227,3.9374005877119673,3.8506087706066157,3.822826189736454,3.7837036637785837,3.7453688110474905,3.760766711148854,3.7830169560224283,3.750135091321734,3.714424845795909,3.7577412986451035,3.7842786176815064,3.8678636705730565,3.859441584105177,3.8555012547880065,3.350169499237822,3.2794235038108672,3.2858028518288904,3.260019125445536,3.213967730026711,3.2095875864161414,3.162350597609562,3.1078689052191173,2.9783894092407515,2.9164961113385184,2.893000414296252,2.944438226825521,3.353658536585366,3.41928184362532,3.4863263718508763,3.525664055950756,3.538600752488451,3.5593660691088593,3.615092748735244,3.603730755207415,3.679249796660447,3.6771120699818445,3.7026031142279807,3.72584323610611,3.7762935386936265,3.7806700936964526,3.7253735691482257,3.6791322138957154,3.6888581180386018,3.6987772435506305,3.703295086790232,3.7278978388998034,3.7876546861904057,3.830531132706052,3.8610689597032537,3.83812721168678,3.828135110650964,3.8843028924276894,3.8800797383747443,3.9140123214051643,3.9108858898282834,3.842754435723237,3.787478187298398,3.7564732439251096,3.6588294948093196,3.585710300115583
NM,3.2197525071843294,3.214054879840179,3.190866510538642,3.1361326870291424,3.0801786973900778,3.044881196831916,3.0663292331234184,3.0373968514075025,3.0094080523578564,3.0457447431617175,3.0040911747516073,2.9304888055327627,2.8080296697474543,2.852975495915986,2.9015663834460437,2.87583950404684,2.8535626815515176,2.82324759025837,2.8420394475075312,2.815704492663305,2.7954184622363347,2.7060618044178293,2.7444545043005886,2.785907248986943,2.847514743049705,2.7720221761774093,2.7955900551243107,2.8500758895946934,2.86993006993007,2.846299810246679,2.897660655463123,2.8601813500503748,2.8400848119629507,2.8663661156564815,2.798756108396268,2.779623477297896,2.7379903040987217,2.7202643171806167,2.7037423751167777,2.6882902693787796,2.695373035200354,2.7928968057617243,2.7326602282704124,2.824364927615406,2.875,2.837148746880764,2.789641563496783,2.9121475054229933,2.8375310777213274,2.9228349872566564,2.891487979207277,2.9769959404600814,3.0415590008613265,3.042705584576445,3.1224851118622245,3.0915703893881044,3.128330846301428,3.21858680592561,3.31685536597034,3.263514228287316,3.4018651971174227,3.425525176818326,3.4617620633158923,3.4118814985108945,3.4122883306901315,3.464249748237664,3.42916522341531,3.5738664066309114,3.6378608796744816,3.6818008393742843,3.647499771459914,3.520242476726564,3.493854184206095,3.544029352901935,3.6178794863351995,3.791800180757538,3.9430810476386884,4.013903831829844,4.195077332446366,4.239422084623323,4.2042042042042045,4.187093144740015,4.203039120594892,4.251341245325963,4.263971654050572,4.342278400255194,4.375598850207601,4.314354450681636,4.2425214532039455,4.21094846601163,4.104701968172526,4.0024281667341155,4.074409416412873,4.165448088573219,4.293876854852464,4.475524475524476,4.575516264003239,4.477474997706212,4.497123130034522,4.529457470633941,4.54001839926403,4.624250806823421,4.71924639822682,4.828350967980409,4.7596978263892105,4.755076553032056,4.706536341316533,4.714953271028038,4.602216921565876
NV,2.555373800786949,2.5455188262329855,2.5404765038831116,2.547326179883102,2.596162195016063,2.6648872050972963,2.6488927112448932,2.7066381156316917,2.709760273972603,2.6846785225718195,2.6971836977792907,2.812196050238931,2.8381130154420497,2.8689897805327527,2.875506030633112,2.8293289146644574,2.813807964858481,2.860928249078789,2.979231910334597,2.9937425872152468,2.971303146085684,2.995662572459362,2.964740331042336,2.863275554835574,2.819548872180451,2.802200008029226,2.8337809130626477,2.8529129321382842,2.8860257680872152,2.899235799259434,2.8904685229548757,2.9093208949324056,2.909205897466303,2.944992725985924,2.9261041348824475,2.95846471252287,2.957822918281904,2.9721025879796685,2.9114169412676874,2.9294222636092035,2.8483598583602476,2.8038110052498544,2.8409531941318016,2.8676328502415456,2.893666472980825,2.8626993387786857,2.888983807711723,2.9762603152254683,3.037466020564945,3.0351687945484453,3.0051975458204696,2.9951503394762367,3.062212070767682,3.013889426239022,2.9591520965495897,2.8883925132866057,2.8905053598774884,2.8009921770654453,2.7684818983875874,2.703929206217146,2.6657114848050676,2.6336551827779235,2.6621109150302256,2.726322079474156,2.8114234914990552,2.8253991612096243,2.815635226005969,2.8900318393338233,2.8362906852063228,2.9505173650240755,2.9756929352368853,2.9244050842598197,2.8940584335870363,2.941532868827628,2.980540768143403,2.9792238337906705,2.915487018854286,3.0192873880910893,3.1686133572926023,3.0828344205164866,3.067610246812493,3.0072369748868324,3.0042053113658618,3.0602927748814466,3.0515463917525776,2.9969883921522764,2.996845425867508,2.9879840563265545,3.015965166908563,3.019229095971461,2.993749634908581,3.047999284926854,3.2862566438876235,3.361707377251419,3.4645767245132797,3.517807535037613,3.632567849686848,3.7473023347066903,3.969370725481855,4.117282136676788,4.194866764753964,4.179673380869451,4.333201424614167,4.530477759472817,4.511675529279651,4.6507767892710135,4.675876726886291,4.788515593628698,4.96667671388861
NY,1.610981610981611,1.6151793899813556,1.6202686826377894,1.6804071246819339,1.7014804299330764,1.7376766806829118,1.7723616668687603,1.8127923858686885,1.8460175744094052,1.848763137270663,1.8845855222691659,1.914171980990292,1.969707816446958,2.0544922776951102,2.1321720151136097,2.1648411659848947,2.191376803374205,2.233145777942662,2.2688166503528926,2.31015294734785,2.3375423467816443,2.3791943555664945,2.4080042428198434,2.4360609926492924,2.4692479237933784,2.465477270436448,2.506343899786523,2.506169730546462,2.5684897038990315,2.600645898942892,2.620464099039899,2.6246087165904166,2.6700368108005095,2.6567641819883465,2.6059057810677073,2.5922103427890058,2.5788678044317144,2.533718402953524,2.454012091370256,2.4202267474731443,2.3669874343884207,2.347908272397155,2.3316293612586234,2.3230680759087035,2.2808551219899864,2.3162284212294586,2.3429306421292173,2.3410806515693285,2.270951455532627,2.2758558323201674,2.3045539750799424,2.2925337211051495,2.2624163085839912,2.2416686645888273,2.2667332667332665,2.2777178903661115,2.2639893224964642,2.247381546134663,2.2684272370596084,2.254173751354791,2.3305274246926584,2.3721326413375063,2.4014192878076512,2.301951263375596,2.3588679543875997,2.415382727734834,2.4307226543701383,2.4904967885699305,2.5234726464266757,2.5505289375254923,2.557084699665195,2.521508213750178,2.5101076802164948,2.510222535188727,2.552420815390188,2.7321647950443824,2.7648023126685586,2.7773852838319972,2.8022050716648295,2.8126121238109407,2.830770299488551,2.8352932068232843,2.8262690854377897,2.9031563536149507,2.883414295628036,2.8997275775356246,2.899071630826415,2.924849805010013,2.915969991158422,2.9507481568730096,2.9548542167415612,2.9540175686767607,2.979216605642336,3.021185356427519,3.078097402078692,3.10959931433469,3.217424601582729,3.2708907254361796,3.279455472791986,3.33538484149803,3.368382217303081,3.3355521041343095,3.3029549335511175,3.3066076344966144,3.2706749381967444,3.228005303751844,3.2165006577710957,3.203409898176652,3.109481026574169
OH,2.440160434726355,2.426509704322757,2.43147316655976,2.5136314531426773,2.5882452646298573,2.579690538598123,2.637592438002243,2.6520759033712404,2.685466049356782,2.6997134382383994,2.7648301532477113,2.8244139087145363,2.9035290096556436,2.9486883803568835,3.0156743548483225,3.040741685804202,3.0659876034111875,3.1015388796412675,3.1934213652873487,3.2689765060853646,3.3803769120256906,3.477637130801688,3.546135125348424,3.6165125649985788,3.7329087999469333,3.887325338593465,3.9348789046769834,4.082302635358618,4.211388104302264,4.321945324492929,4.313472875675764,4.282122018505408,4.271462923246896,4.246344892602013,4.2243014902622145,4.147361283760877,3.9486847054492493,3.7987671441511486,3.7340120493572604,3.5526463918686373,3.431715054411115,3.330576588005749,3.3038021410114435,3.325522421596636,3.2856661910640144,3.2454653059918743,3.1954316747863585,3.2126838427036613,3.276266549773113,3.2669251319476125,3.2928282492562353,3.337583135054368,3.3472905402658646,3.3665359668136023,3.371843204021241,3.342562010232498,3.333414300404026,3.371295824126013,3.4476619025266673,3.4594550893362443,3.4799912636202586,3.513770180436847,3.5001569757613322,3.5130484657298537,3.654357087833483,3.7723910037575483,3.8203603004308446,3.8179496394625962,3.8479907211571263,3.843302859453267,3.7372676064559434,3.622861191966488,3.599156004003571,3.5979616467748423,3.6844436094261637,3.768260740420706,3.7098383691645567,3.6424066582212955,3.6704099321004997,3.7031452403309046,3.653072946582424,3.6172158116378244,3.6405995809092797,3.6627926676379903,3.5954845534769744,3.581808342185965,3.549114890662964,3.48989784032027,3.4581416434400083,3.453761881746415,3.4189637270991726,3.4334042037839434,3.465888861501383,3.5456445993031362,3.604380687080649,3.723165559271001,3.87117150312446,3.946465862841638,3.9174190405139995,3.952311206562901,3.959945725093048,3.9587951295053596,3.9634843885846767,3.9642375168690958,3.9255278310940502,3.8428102136433226,3.7758906059059196,3.7007529602899365,3.5750996760528286
OK,2.1011961469249494,2.035388909368582,2.026654049365192,2.0154712413829396,1.9796246084186695,1.9350271375757098,1.919199853376273,1.898717647366084,1.8774677718798212,1.8897020386826973,1.899263284393124,1.8840844445604237,1.8301822293512844,1.8715731758751581,1.8459748228075743,1.8814078850015854,1.9311723847611029,1.921298131557388,1.9895758922665823,2.026706074840344,2.000262846628992,2.0396898409777897,2.0399579390115665,2.1037463976945245,2.164615063634467,2.1626814134018746,2.1856225398798426,2.1862578080636004,2.140475144120156,2.181743336420706,2.172073342736248,2.094871794871795,2.1016792955150523,2.021415246224221,2.0134399022552563,1.958390559031487,1.9004820245029121,1.831419349996247,1.814172596973038,1.7868762200310326,1.826803094584477,1.80258794784213,1.7539031224979982,1.780986161762502,1.76159571002581,1.7800445011125279,1.7793860743698529,1.7704885143946234,1.7251908396946565,1.7024539877300613,1.633223266446533,1.6162232217732713,1.5693755564034084,1.538578912568028,1.5256342025900302,1.4954502826147569,1.5431631055210386,1.5320052583678836,1.5631707871410894,1.5540523549676868,1.5460946701080012,1.5564397067287241,1.62717813714429,1.6534490498279215,1.7022862823061629,1.7147657639849774,1.7542145125824578,1.7741352296010606,1.7115613825983316,1.7244191736769745,1.6675692752053435,1.6262439150476027,1.6292519121945155,1.6122093618764723,1.630657173254767,1.6312478226120457,1.6185467864377647,1.6469051652007103,1.65553473975727,1.6856064388568233,1.7048336129208443,1.73868974523907,1.8275725069527213,1.9206510681586977,1.969832493088307,2.0640999798427737,2.092897379868893,2.128170734148832,2.159338790049831,2.2116366110922083,2.274820777764428,2.325819462358987,2.4103974636235748,2.4701602093572474,2.504800512054619,2.5644874241482087,2.6680849177857553,2.777337290170582,2.8524597627882624,2.894563314309102,2.9856172320556222,2.9490738633777815,2.9545246172183,2.9685667640092896,2.9884155628374947,2.989036353144835,2.9866617351302622,2.928792425617047,2.825382121352478
OR,1.5111007787980937,1.4980084281013681,1.4810341356799817,1.480611718884243,1.424995733545708,1.4311573707432967,1.415280518748238,1.4512765597700503,1.4705468859834105,1.4372675008454514,1.4145780122933564,1.3909101085861413,1.3822030796948457,1.3962147067949116,1.4130801213619508,1.433349259436216,1.4829851419549467,1.4746179270600865,1.4435547535806925,1.3942767189520435,1.3784566911413059,1.3590002241649854,1.362565885387462,1.389275572136533,1.387330688192639,1.4006976237192064,1.3838847035702588,1.3894564773191664,1.3659198913781398,1.3459242374905025,1.371942953202104,1.406275402373598,1.4411724793051974,1.4834465769740937,1.48954065713433,1.4579643003133942,1.4937668186061837,1.4795763157166957,1.5020808643166221,1.5264026402640265,1.5662550758266347,1.5838475099162628,1.583310306714562,1.5562373883959422,1.533064471576156,1.5041551246537397,1.5023474178403755,1.5383340698188246,1.525381345336334,1.5399076608332642,1.5590139099297617,1.5739798024270109,1.526007766777881,1.542788487794222,1.5728319137935727,1.5979997825850638,1.6133826987001054,1.6135104609261552,1.6285423474580814,1.6378112642941114,1.6650656420108871,1.668085559221028,1.6934259924914132,1.7144522762202554,1.8626802487101468,1.8577158539159806,1.8826861053570023,1.9108610542145248,1.929815520972895,1.9688879761782525,2.005578093306288,1.9881703862020976,2.0594797361904527,2.109941634716354,2.180579216354344,2.2836596861182645,2.298767397544444,2.393509127789047,2.4580846831486216,2.4746592100664104,2.510907107798582,2.5555407150171408,2.5687706756066695,2.6273125013880563,2.598827893500735,2.638419547699506,2.6543316617672486,2.618421619757769,2.647780600163603,2.634247373303704,2.650207182320442,2.7212814245810053,2.7670714047009026,2.8371357578495595,2.9467680608365017,3.12275664034458,3.246502981250992,3.3111522718437723,3.434975122107089,3.515411271201897,3.5809322811525055,3.7298178728095355,3.929910088072298,4.082433305640174,4.195852534562212,4.326425466338524,4.350133850272316,4.352615788486781,4.331639701233931
